ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-09-06,23843.61467896084,7271.300202699843,33613.278389918676,23843.61467896084,23843.61467896084,-3242.1031492165507,-3242.1031492165507,-3242.1031492165507,3883.1119160431062,3883.1119160431062,3883.1119160431062,-7125.215065259657,-7125.215065259657,-7125.215065259657,0.0,0.0,0.0,20601.51152974429
2010-09-07,23847.126284975733,11242.270507172503,36139.78692948689,23847.126284975733,23847.126284975733,-227.9286129843838,-227.9286129843838,-227.9286129843838,6625.862082263441,6625.862082263441,6625.862082263441,-6853.790695247825,-6853.790695247825,-6853.790695247825,0.0,0.0,0.0,23619.19767199135
2010-09-08,23850.637890990627,8193.098271669418,33885.16070979446,23850.637890990627,23850.637890990627,-2689.1637110378315,-2689.1637110378315,-2689.1637110378315,3767.3797184515156,3767.3797184515156,3767.3797184515156,-6456.543429489348,-6456.543429489348,-6456.543429489348,0.0,0.0,0.0,21161.474179952795
2010-09-09,23854.149497005517,15841.996348290062,41976.93842819181,23854.149497005517,23854.149497005517,4631.975079456294,4631.975079456294,4631.975079456294,10563.955785079588,10563.955785079588,10563.955785079588,-5931.980705623295,-5931.980705623295,-5931.980705623295,0.0,0.0,0.0,28486.12457646181
2010-09-10,23857.661103020415,6245.335984201611,31513.706616760246,23857.661103020415,23857.661103020415,-4233.308508686916,-4233.308508686916,-4233.308508686916,1047.959126645863,1047.959126645863,1047.959126645863,-5281.267635332779,-5281.267635332779,-5281.267635332779,0.0,0.0,0.0,19624.352594333497
2010-09-11,23861.17270903531,-15043.709680356487,8798.649861606138,23861.17270903531,23861.17270903531,-26501.31869164901,-26501.31869164901,-26501.31869164901,-21993.07702489347,-21993.07702489347,-21993.07702489347,-4508.241666755536,-4508.241666755536,-4508.241666755536,0.0,0.0,0.0,-2640.1459826136997
2010-09-12,23864.684315050203,3720.595052850647,29349.333588006273,23864.684315050203,23864.684315050203,-7514.552948254751,-7514.552948254751,-7514.552948254751,-3895.19160361998,-3895.19160361998,-3895.19160361998,-3619.361344634772,-3619.361344634772,-3619.361344634772,0.0,0.0,0.0,16350.131366795453
2010-09-13,23868.195921065097,11748.275818168693,38080.06016663217,23868.195921065097,23868.195921065097,1259.5215583690338,1259.5215583690338,1259.5215583690338,3883.1119160500025,3883.1119160500025,3883.1119160500025,-2623.5903576809687,-2623.5903576809687,-2623.5903576809687,0.0,0.0,0.0,25127.71747943413
2010-09-14,23871.70752707999,16974.291729445027,41679.03911816687,23871.70752707999,23871.70752707999,5093.642288086238,5093.642288086238,5093.642288086238,6625.862082289486,6625.862082289486,6625.862082289486,-1532.2197942032478,-1532.2197942032478,-1532.2197942032478,0.0,0.0,0.0,28965.349815166228
2010-09-15,23875.219133094884,15200.958535433954,39989.70850675591,23875.219133094884,23875.219133094884,3408.7465443369542,3408.7465443369542,3408.7465443369542,3767.37971843532,3767.37971843532,3767.37971843532,-358.6331740983655,-358.6331740983655,-358.6331740983655,0.0,0.0,0.0,27283.96567743184
2010-09-16,23878.73073910978,22738.324485438825,47716.22551467283,23878.73073910978,23878.73073910978,11445.93544335701,11445.93544335701,11445.93544335701,10563.955785072825,10563.955785072825,10563.955785072825,881.9796582841856,881.9796582841856,881.9796582841856,0.0,0.0,0.0,35324.66618246679
2010-09-17,23882.242345124672,13731.601963950701,38500.03834752031,23882.242345124672,23882.242345124672,3220.9114793667336,3220.9114793667336,3220.9114793667336,1047.95912665719,1047.95912665719,1047.95912665719,2172.9523527095434,2172.9523527095434,2172.9523527095434,0.0,0.0,0.0,27103.153824491405
2010-09-18,23885.753951139566,-7963.340171780276,18422.604119675983,23885.753951139566,23885.753951139566,-18496.570002996566,-18496.570002996566,-18496.570002996566,-21993.07702489954,-21993.07702489954,-21993.07702489954,3496.5070219029712,3496.5070219029712,3496.5070219029712,0.0,0.0,0.0,5389.183948143
2010-09-19,23889.265557154464,13275.513815810244,37939.455497967436,23889.265557154464,23889.265557154464,938.9533040098208,938.9533040098208,938.9533040098208,-3895.19160360569,-3895.19160360569,-3895.19160360569,4834.14490761551,4834.14490761551,4834.14490761551,0.0,0.0,0.0,24828.218861164285
2010-09-20,23892.777163169358,20993.919601668193,46309.03689862776,23892.777163169358,23892.777163169358,10050.164579769711,10050.164579769711,10050.164579769711,3883.111916056901,3883.111916056901,3883.111916056901,6167.052663712811,6167.052663712811,6167.052663712811,0.0,0.0,0.0,33942.94174293907
2010-09-21,23896.288769184248,25699.42079067463,50665.01964048199,23896.288769184248,23896.288769184248,14102.375912978432,14102.375912978432,14102.375912978432,6625.862082256454,6625.862082256454,6625.862082256454,7476.513830721979,7476.513830721979,7476.513830721979,0.0,0.0,0.0,37998.66468216268
2010-09-22,23899.800375199142,24069.98752720291,49397.46581375666,23899.800375199142,23899.800375199142,12511.694738670853,12511.694738670853,12511.694738670853,3767.3797184030655,3767.3797184030655,3767.3797184030655,8744.315020267788,8744.315020267788,8744.315020267788,0.0,0.0,0.0,36411.49511387
2010-09-23,23903.31198121404,31539.833614329833,56724.96842602525,23903.31198121404,23903.31198121404,20517.092346342906,20517.092346342906,20517.092346342906,10563.955785095246,10563.955785095246,10563.955785095246,9953.13656124766,9953.13656124766,9953.13656124766,0.0,0.0,0.0,44420.40432755694
2010-09-24,23906.823587228933,23170.35991062538,48794.36319231482,23906.823587228933,23906.823587228933,12134.87700082567,12134.87700082567,12134.87700082567,1047.9591267134583,1047.9591267134583,1047.9591267134583,11086.91787411221,11086.91787411221,11086.91787411221,0.0,0.0,0.0,36041.700588054606
2010-09-25,23910.335193243827,1596.9555941090741,26678.926303448417,23910.335193243827,23910.335193243827,-9861.88840676274,-9861.88840676274,-9861.88840676274,-21993.077024893417,-21993.077024893417,-21993.077024893417,12131.188618130676,12131.188618130676,12131.188618130676,0.0,0.0,0.0,14048.446786481087
2010-09-26,23913.84679925872,20807.698682669983,45052.123854053076,23913.84679925872,23913.84679925872,9178.16607194282,9178.16607194282,9178.16607194282,-3895.191603590402,-3895.191603590402,-3895.191603590402,13073.357675533223,13073.357675533223,13073.357675533223,0.0,0.0,0.0,33092.01287120154
2010-09-27,23917.358405273615,28685.584841614407,54494.61314593272,23917.358405273615,23917.358405273615,17786.065180893296,17786.065180893296,17786.065180893296,3883.111916063797,3883.111916063797,3883.111916063797,13902.953264829495,13902.953264829495,13902.953264829495,0.0,0.0,0.0,41703.423586166915
2010-09-28,23920.87001128851,32082.39443150183,57695.72485994725,23920.87001128851,23920.87001128851,21237.670958809154,21237.670958809154,21237.670958809154,6625.862082282498,6625.862082282498,6625.862082282498,14611.808876526653,14611.808876526653,14611.808876526653,0.0,0.0,0.0,45158.54097009766
2010-09-29,23924.381617303403,30234.10615912464,56214.46136118662,23924.381617303403,23924.381617303403,18961.570975220475,18961.570975220475,18961.570975220475,3767.37971841539,3767.37971841539,3767.37971841539,15194.191256805085,15194.191256805085,15194.191256805085,0.0,0.0,0.0,42885.95259252388
2010-09-30,23927.893223318297,36467.34841398454,63022.40420327251,23927.893223318297,23927.893223318297,26210.82406822173,26210.82406822173,26210.82406822173,10563.955785060185,10563.955785060185,10563.955785060185,15646.868283161546,15646.868283161546,15646.868283161546,0.0,0.0,0.0,50138.71729154003
2010-10-01,23931.40482933319,27822.337795267544,53477.10565297677,23931.40482933319,23931.40482933319,17017.07536024108,17017.07536024108,17017.07536024108,1047.9591267022186,1047.9591267022186,1047.9591267022186,15969.116233538864,15969.116233538864,15969.116233538864,0.0,0.0,0.0,40948.48018957427
2010-10-02,23934.91643534809,5484.943350072522,31367.63682700674,23934.91643534809,23934.91643534809,-5830.409425808437,-5830.409425808437,-5830.409425808437,-21993.07702491168,-21993.07702491168,-21993.07702491168,16162.66759910324,16162.66759910324,16162.66759910324,0.0,0.0,0.0,18104.50700953965
2010-10-03,23938.428041362982,23900.578131302558,50085.37692143282,23938.428041362982,23938.428041362982,12336.410579471545,12336.410579471545,12336.410579471545,-3895.191603616151,-3895.191603616151,-3895.191603616151,16231.602183087696,16231.602183087696,16231.602183087696,0.0,0.0,0.0,36274.838620834525
2010-10-04,23941.939647377872,31716.07113933342,57321.45144021045,23941.939647377872,23941.939647377872,20065.29763498288,20065.29763498288,20065.29763498288,3883.1119160468184,3883.1119160468184,3883.1119160468184,16182.18571893606,16182.18571893606,16182.18571893606,0.0,0.0,0.0,44007.23728236075
2010-10-05,23945.451253392766,33119.56680696381,59895.8291046473,23945.451253392766,23945.451253392766,22648.52367030203,22648.52367030203,22648.52367030203,6625.862082272563,6625.862082272563,6625.862082272563,16022.661588029468,16022.661588029468,16022.661588029468,0.0,0.0,0.0,46593.9749236948
2010-10-06,23948.962859407664,30291.440481490456,56136.57524092628,23948.962859407664,23948.962859407664,19530.382101766787,19530.382101766787,19530.382101766787,3767.379718399194,3767.379718399194,3767.379718399194,15763.002383367593,15763.002383367593,15763.002383367593,0.0,0.0,0.0,43479.34496117445
2010-10-07,23952.474465422558,37254.701292253325,61895.436734017945,23952.474465422558,23952.474465422558,25978.584803924674,25978.584803924674,25978.584803924674,10563.95578508172,10563.95578508172,10563.95578508172,15414.629018842958,15414.629018842958,15414.629018842958,0.0,0.0,0.0,49931.05926934723
2010-10-08,23955.98607143745,27680.664883550275,52306.66951648828,23955.98607143745,23955.98607143745,16038.064925574921,16038.064925574921,16038.064925574921,1047.9591267360154,1047.9591267360154,1047.9591267360154,14990.105798838908,14990.105798838908,14990.105798838908,0.0,0.0,0.0,39994.050997012375
2010-10-09,23959.497677452346,3151.778062145047,28525.277304549527,23959.497677452346,23959.497677452346,-7490.256702968147,-7490.256702968147,-7490.256702968147,-21993.077024896487,-21993.077024896487,-21993.077024896487,14502.820321928339,14502.820321928339,14502.820321928339,0.0,0.0,0.0,16469.2409744842
2010-10-10,23963.00928346724,21590.135427545963,47154.686695767705,23963.00928346724,23963.00928346724,10071.46568159347,10071.46568159347,10071.46568159347,-3895.1916036013627,-3895.1916036013627,-3895.1916036013627,13966.657285194833,13966.657285194833,13966.657285194833,0.0,0.0,0.0,34034.47496506071
2010-10-11,23966.520889482133,29381.526311915975,53622.91186100099,23966.520889482133,23966.520889482133,17278.787095921878,17278.787095921878,17278.787095921878,3883.111916056021,3883.111916056021,3883.111916056021,13395.675179865859,13395.675179865859,13395.675179865859,0.0,0.0,0.0,41245.30798540401
2010-10-12,23970.032495497027,30620.990451006135,57002.92567250888,23970.032495497027,23970.032495497027,19429.656612587445,19429.656612587445,19429.656612587445,6625.862082262624,6625.862082262624,6625.862082262624,12803.79453032482,12803.79453032482,12803.79453032482,0.0,0.0,0.0,43399.68910808447
2010-10-13,23973.54410151192,27217.473209463773,52568.18600074034,23973.54410151192,23973.54410151192,15971.885459462563,15971.885459462563,15971.885459462563,3767.3797184400382,3767.3797184400382,3767.3797184400382,12204.505741022527,12204.505741022527,12204.505741022527,0.0,0.0,0.0,39945.42956097449
2010-10-14,23977.05570752682,33546.03627247008,59056.337731930165,23977.05570752682,23977.05570752682,22174.559584971936,22174.559584971936,22174.559584971936,10563.955785104139,10563.955785104139,10563.955785104139,11610.603799867798,11610.603799867798,11610.603799867798,0.0,0.0,0.0,46151.615292498755
2010-10-15,23980.567313541713,22509.686120677485,49234.06212453642,23980.567313541713,23980.567313541713,12081.91519724111,12081.91519724111,12081.91519724111,1047.9591267023047,1047.9591267023047,1047.9591267023047,11033.956070538805,11033.956070538805,11033.956070538805,0.0,0.0,0.0,36062.48251078282
2010-10-16,23984.078919556603,-1826.3913475321874,24794.217495436467,23984.078919556603,23984.078919556603,-11507.768801999628,-11507.768801999628,-11507.768801999628,-21993.07702490255,-21993.07702490255,-21993.07702490255,10485.308222902922,10485.308222902922,10485.308222902922,0.0,0.0,0.0,12476.310117556975
2010-10-17,23987.590525571497,17751.72729094921,43284.78934175001,23987.590525571497,23987.590525571497,6078.940435277185,6078.940435277185,6078.940435277185,-3895.1916035860745,-3895.1916035860745,-3895.1916035860745,9974.13203886326,9974.13203886326,9974.13203886326,0.0,0.0,0.0,30066.530960848682
2010-10-18,23991.10213158639,24929.670809991567,50665.42656123681,23991.10213158639,23991.10213158639,13391.629348233686,13391.629348233686,13391.629348233686,3883.1119160498274,3883.1119160498274,3883.1119160498274,9508.51743218386,9508.51743218386,9508.51743218386,0.0,0.0,0.0,37382.731479820075
2010-10-19,23994.61373760129,26672.75290540771,52399.64736112095,23994.61373760129,23994.61373760129,15720.971661726857,15720.971661726857,15720.971661726857,6625.862082265575,6625.862082265575,6625.862082265575,9095.109579461283,9095.109579461283,9095.109579461283,0.0,0.0,0.0,39715.58539932815
2010-10-20,23998.125343616182,24052.321950344263,49112.11681508267,23998.125343616182,23998.125343616182,12506.470338866793,12506.470338866793,12506.470338866793,3767.379718407783,3767.379718407783,3767.379718407783,8739.090620459012,8739.090620459012,8739.090620459012,0.0,0.0,0.0,36504.59568248298
2010-10-21,24001.636949631076,29885.098727710614,56282.14371613626,24001.636949631076,24001.636949631076,19008.159779216054,19008.159779216054,19008.159779216054,10563.955785097376,10563.955785097376,10563.955785097376,8444.203994118678,8444.203994118678,8444.203994118678,0.0,0.0,0.0,43009.796728847126
2010-10-22,24005.148555645967,21074.969055011832,46672.7623212053,24005.148555645967,24005.148555645967,9260.77730147,9260.77730147,9260.77730147,1047.9591266910659,1047.9591266910659,1047.9591266910659,8212.818174778933,8212.818174778933,8212.818174778933,0.0,0.0,0.0,33265.925857115966
2010-10-23,24008.660161660864,-2440.192995059166,22169.02217691914,24008.660161660864,24008.660161660864,-13947.051623786514,-13947.051623786514,-13947.051623786514,-21993.07702490862,-21993.07702490862,-21993.07702490862,8046.025401122107,8046.025401122107,8046.025401122107,0.0,0.0,0.0,10061.60853787435
2010-10-24,24012.171767675758,15229.41104056587,41370.02557199706,24012.171767675758,24012.171767675758,4048.578380078099,4048.578380078099,4048.578380078099,-3895.1916035717836,-3895.1916035717836,-3895.1916035717836,7943.769983649883,7943.769983649883,7943.769983649883,0.0,0.0,0.0,28060.750147753857
2010-10-25,24015.683373690652,22178.13456318891,48053.8306043403,24015.683373690652,24015.683373690652,11788.111881386734,11788.111881386734,11788.111881386734,3883.1119160590306,3883.1119160590306,3883.1119160590306,7904.999965327705,7904.999965327705,7904.999965327705,0.0,0.0,0.0,35803.795255077384
2010-10-26,24019.194979705546,26077.562939194715,51522.249849335,24019.194979705546,24019.194979705546,14553.697400341702,14553.697400341702,14553.697400341702,6625.8620822787325,6625.8620822787325,6625.8620822787325,7927.835318062971,7927.835318062971,7927.835318062971,0.0,0.0,0.0,38572.89238004725
2010-10-27,24022.706585720443,22426.42959658937,49108.47426774456,24022.706585720443,24022.706585720443,11777.125220405589,11777.125220405589,11777.125220405589,3767.3797184201053,3767.3797184201053,3767.3797184201053,8009.745501985483,8009.745501985483,8009.745501985483,0.0,0.0,0.0,35799.831806126036
2010-10-28,24026.218191735337,29648.655259616626,55650.33454088339,24026.218191735337,24026.218191735337,18711.684889340126,18711.684889340126,18711.684889340126,10563.955785091499,10563.955785091499,10563.955785091499,8147.729104248626,8147.729104248626,8147.729104248626,0.0,0.0,0.0,42737.90308107546
2010-10-29,24029.729797750228,19755.093287814514,45897.506391732335,24029.729797750228,24029.729797750228,9386.44753758164,9386.44753758164,9386.44753758164,1047.959126657355,1047.959126657355,1047.959126657355,8338.488410924287,8338.488410924287,8338.488410924287,0.0,0.0,0.0,33416.17733533187
2010-10-30,24033.24140376512,-1846.8460664561446,23339.378923905915,24033.24140376512,24033.24140376512,-13414.48488154031,-13414.48488154031,-13414.48488154031,-21993.077024905626,-21993.077024905626,-21993.077024905626,8578.592143365315,8578.592143365315,8578.592143365315,0.0,0.0,0.0,10618.756522224812
2010-10-31,24036.75300978002,16204.633852758576,41430.34387051899,24036.75300978002,24036.75300978002,4969.428591604984,4969.428591604984,4969.428591604984,-3895.191603597533,-3895.191603597533,-3895.191603597533,8864.620195202517,8864.620195202517,8864.620195202517,0.0,0.0,0.0,29006.181601385004
2010-11-01,24040.264615794913,23899.26391318591,49679.871843733636,24040.264615794913,24040.264615794913,13076.39693312343,13076.39693312343,13076.39693312343,3883.1119160528356,3883.1119160528356,3883.1119160528356,9193.285017070595,9193.285017070595,9193.285017070595,0.0,0.0,0.0,37116.661548918346
2010-11-02,24043.776221809807,27140.715754681634,52898.18982041945,24043.776221809807,24043.776221809807,16187.387367953492,16187.387367953492,16187.387367953492,6625.862082268795,6625.862082268795,6625.862082268795,9561.525285684698,9561.525285684698,9561.525285684698,0.0,0.0,0.0,40231.163589763295
2010-11-03,24047.287827824697,25116.198456826198,50648.69861651986,24047.287827824697,24047.287827824697,13733.948347243759,13733.948347243759,13733.948347243759,3767.3797184324317,3767.3797184324317,3767.3797184324317,9966.568628811328,9966.568628811328,9966.568628811328,0.0,0.0,0.0,37781.23617506846
2010-11-04,24050.799433839595,31930.411970376033,58060.57163192391,24050.799433839595,24050.799433839595,20969.917205483096,20969.917205483096,20969.917205483096,10563.955785057326,10563.955785057326,10563.955785057326,10405.961420425767,10405.961420425767,10405.961420425767,0.0,0.0,0.0,45020.716639322694
2010-11-05,24054.31103985449,23085.696773185366,49593.64294628569,24054.31103985449,24054.31103985449,11925.524096156447,11925.524096156447,11925.524096156447,1047.959126713622,1047.959126713622,1047.959126713622,10877.564969442825,10877.564969442825,10877.564969442825,0.0,0.0,0.0,35979.83513601094
2010-11-06,24057.822645869383,1676.5502090007938,25915.066650307777,24057.822645869383,24057.822645869383,-10613.558267180972,-10613.558267180972,-10613.558267180972,-21993.0770248995,-21993.0770248995,-21993.0770248995,11379.518757718528,11379.518757718528,11379.518757718528,0.0,0.0,0.0,13444.264378688411
2010-11-07,24061.334251884276,19669.505506942118,45254.87861991781,24061.334251884276,24061.334251884276,8014.981090612774,8014.981090612774,8014.981090612774,-3895.19160362428,-3895.19160362428,-3895.19160362428,11910.172694237055,11910.172694237055,11910.172694237055,0.0,0.0,0.0,32076.31534249705
2010-11-08,24064.84585789917,27818.062958429942,53755.014511387635,24064.84585789917,24064.84585789917,16351.103514876237,16351.103514876237,16351.103514876237,3883.1119160466396,3883.1119160466396,3883.1119160466396,12467.991598829596,12467.991598829596,12467.991598829596,0.0,0.0,0.0,40415.94937277541
2010-11-09,24068.357463914068,30792.898167167335,56840.21584890642,24068.357463914068,24068.357463914068,19677.298351109002,19677.298351109002,19677.298351109002,6625.86208228195,6625.86208228195,6625.86208228195,13051.436268827052,13051.436268827052,13051.436268827052,0.0,0.0,0.0,43745.65581502307
2010-11-10,24071.86906992896,29788.467449476957,54260.995229375454,24071.86906992896,24071.86906992896,17426.20619559585,17426.20619559585,17426.20619559585,3767.3797184286964,3767.3797184286964,3767.3797184286964,13658.82647716715,13658.82647716715,13658.82647716715,0.0,0.0,0.0,41498.07526552481
2010-11-11,24075.380675943852,36146.19617404163,62148.604790435966,24075.380675943852,24075.380675943852,24852.14785158957,24852.14785158957,24852.14785158957,10563.955785078859,10563.955785078859,10563.955785078859,14288.192066510712,14288.192066510712,14288.192066510712,0.0,0.0,0.0,48927.52852753342
2010-11-12,24078.892281958746,27169.94171977522,53449.228825480764,24078.892281958746,24078.892281958746,15985.078039247825,15985.078039247825,15985.078039247825,1047.959126679912,1047.959126679912,1047.959126679912,14937.11891256791,14937.11891256791,14937.11891256791,0.0,0.0,0.0,40063.97032120657
2010-11-13,24082.403887973644,5225.069057365119,30446.509301542144,24082.40387723551,24082.403898114168,-6390.480116215337,-6390.480116215337,-6390.480116215337,-21993.077024905568,-21993.077024905568,-21993.077024905568,15602.59690869023,15602.59690869023,15602.59690869023,0.0,0.0,0.0,17691.923771758306
2010-11-14,24085.915493988537,23155.06749124534,48931.02108731676,24085.91547045196,24085.915516389236,12385.68565464008,12385.68565464008,12385.68565464008,-3895.191603608994,-3895.191603608994,-3895.191603608994,16280.877258249075,16280.877258249075,16280.877258249075,0.0,0.0,0.0,36471.601148628615
2010-11-15,24089.42710000343,32038.37037205675,58699.39139495128,24089.427058072913,24089.427136667196,20850.45815978375,20850.45815978375,20850.45815978375,3883.111916055845,3883.111916055845,3883.111916055845,16967.34624372791,16967.34624372791,16967.34624372791,0.0,0.0,0.0,44939.88525978718
2010-11-16,24092.93870601832,34681.951002642454,61211.50809206857,24092.938646044593,24092.93875428139,24282.284355084816,24282.284355084816,24282.284355084816,6625.862082261809,6625.862082261809,6625.862082261809,17656.422272823005,17656.422272823005,17656.422272823005,0.0,0.0,0.0,48375.22306110314
2010-11-17,24096.45031203322,32694.40788920178,58180.84598484929,24096.4502219486,24096.450376828318,22108.86210899506,22108.86210899506,22108.86210899506,3767.3797184125,3767.3797184125,3767.3797184125,18341.48239058256,18341.48239058256,18341.48239058256,0.0,0.0,0.0,46205.312421028284
2010-11-18,24099.961918048113,41274.27849933733,66177.63539927536,24099.961801717087,24099.962000697033,29578.779394214704,29578.779394214704,29578.779394214704,10563.955785072096,10563.955785072096,10563.955785072096,19014.823609142608,19014.823609142608,19014.823609142608,0.0,0.0,0.0,53678.74131226282
2010-11-19,24103.473524063007,32569.96056062539,57564.5194216545,24103.473384906214,24103.47363022569,20715.622493305906,20715.622493305906,20715.622493305906,1047.9591266462014,1047.9591266462014,1047.9591266462014,19667.6633666597,19667.6633666597,19667.6633666597,0.0,0.0,0.0,44819.09601736891
2010-11-20,24106.9851300779,9699.107799036621,34543.88342837196,24106.984958035177,24106.98525905733,-1702.8948099684817,-1702.8948099684817,-1702.8948099684817,-21993.07702489944,-21993.07702489944,-21993.07702489944,20290.18221493096,20290.18221493096,20290.18221493096,0.0,0.0,0.0,22404.09032010942
2010-11-21,24110.496736092795,28356.11249669515,53826.73115002474,24110.49654293652,24110.49690133394,16976.418883374237,16976.418883374237,16976.418883374237,-3895.191603635242,-3895.191603635242,-3895.191603635242,20871.61048700948,20871.61048700948,20871.61048700948,0.0,0.0,0.0,41086.915619467036
2010-11-22,24114.00834210769,37394.45160105979,62288.4915165985,24114.008123022326,24114.00855076332,25283.471168618766,25283.471168618766,25283.471168618766,3883.1119160496482,3883.1119160496482,3883.1119160496482,21400.359252569117,21400.359252569117,21400.359252569117,0.0,0.0,0.0,49397.47951072645
2010-11-23,24117.519948122583,39917.11848736557,66448.46193948473,24117.51969700801,24117.52019083967,28490.056456553517,28490.056456553517,28490.056456553517,6625.862082274965,6625.862082274965,6625.862082274965,21864.19437427855,21864.19437427855,21864.19437427855,0.0,0.0,0.0,52607.5764046761
2010-11-24,24121.031554137477,37738.178460489704,63268.031011024716,24121.03126097355,24121.031836062695,26017.830697718047,26017.830697718047,26017.830697718047,3767.3797184372834,3767.3797184372834,3767.3797184372834,22250.450979280762,22250.450979280762,22250.450979280762,0.0,0.0,0.0,50138.86225185552
2010-11-25,24124.54316015237,44657.3266777673,70132.61032366808,24124.542819440394,24124.5434859246,33110.239988411995,33110.239988411995,33110.239988411995,10563.955785093629,10563.955785093629,10563.955785093629,22546.284203318366,22546.284203318366,22546.284203318366,0.0,0.0,0.0,57234.78314856437
2010-11-26,24128.054766167268,35186.86595815288,61169.21242876838,24128.054392648024,24128.055134507427,23786.909824254348,23786.909824254348,23786.909824254348,1047.95912670247,1047.95912670247,1047.95912670247,22738.950697551878,22738.950697551878,22738.950697551878,0.0,0.0,0.0,47914.964590421616
2010-11-27,24131.566372182162,12155.154565042869,37494.885845768506,24131.565962880235,24131.566775112075,823.0371293442756,823.0371293442756,823.0371293442756,-21993.077024908634,-21993.077024908634,-21993.077024908634,22816.114154252908,22816.114154252908,22816.114154252908,0.0,0.0,0.0,24954.60350152644
2010-11-28,24135.077978197052,30125.536590211897,55833.454287607456,24135.07752820279,24135.078433224207,18870.97544446578,18870.97544446578,18870.97544446578,-3895.191603620452,-3895.191603620452,-3895.191603620452,22766.167048086234,22766.167048086234,22766.167048086234,0.0,0.0,0.0,43006.05342266284
2010-11-29,24138.589584211946,36621.93115102635,63423.96226985896,24138.589099985806,24138.59008098255,26461.671857069243,26461.671857069243,26461.671857069243,3883.1119160565454,3883.1119160565454,3883.1119160565454,22578.5599410127,22578.5599410127,22578.5599410127,0.0,0.0,0.0,50600.26144128119
2010-11-30,24142.101190226844,40483.29389791881,65432.001400019384,24142.100660629334,24142.101737062312,28869.991173584862,28869.991173584862,28869.991173584862,6625.862082288119,6625.862082288119,6625.862082288119,22244.12909129674,22244.12909129674,22244.12909129674,0.0,0.0,0.0,53012.09236381171
2010-12-01,24145.612796241738,36939.28650362014,62115.13290302217,24145.61221213717,24145.61337313831,25522.79248246193,25522.79248246193,25522.79248246193,3767.3797184050295,3767.3797184050295,3767.3797184050295,21755.4127640569,21755.4127640569,21755.4127640569,0.0,0.0,0.0,49668.40527870366
2010-12-02,24149.12440225663,43050.002004533264,68376.48641295246,24149.123764449618,24149.125034081884,31670.90236335098,31670.90236335098,31670.90236335098,10563.955785087754,10563.955785087754,10563.955785087754,21106.946578263225,21106.946578263225,21106.946578263225,0.0,0.0,0.0,55820.02676560761
2010-12-03,24152.636008271525,33212.69056014937,59216.44898223351,24152.635331553927,24152.636685812293,21343.487577360123,21343.487577360123,21343.487577360123,1047.9591266687596,1047.9591266687596,1047.9591266687596,20295.528450691367,20295.528450691367,20295.528450691367,0.0,0.0,0.0,45496.12358563165
2010-12-04,24156.147614286423,8443.644297071372,33385.502227410005,24156.14689513851,24156.148333996243,-2672.632814812894,-2672.632814812894,-2672.632814812894,-21993.077024902508,-21993.077024902508,-21993.077024902508,19320.444210089616,19320.444210089616,19320.444210089616,0.0,0.0,0.0,21483.51479947353
2010-12-05,24159.659220301313,25268.21481186865,51219.39981944481,24159.6584592139,24159.659980710672,14288.454142037635,14288.454142037635,14288.454142037635,-3895.1916036056627,-3895.1916036056627,-3895.1916036056627,18183.645745643298,18183.645745643298,18183.645745643298,0.0,0.0,0.0,38448.11336233895
2010-12-06,24163.170826316207,32588.49419381342,57569.8725761864,24163.17002759489,24163.171629503224,20772.986520468075,20772.986520468075,20772.986520468075,3883.1119160503486,3883.1119160503486,3883.1119160503486,16889.874604417724,16889.874604417724,16889.874604417724,0.0,0.0,0.0,44936.15734678428
2010-12-07,24166.6824323311,33420.75925519309,58092.64597743437,24166.681585323724,24166.683294083483,22072.587319827955,22072.587319827955,22072.587319827955,6625.862082267977,6625.862082267977,6625.862082267977,15446.725237559976,15446.725237559976,15446.725237559976,0.0,0.0,0.0,46239.26975215906
2010-12-08,24170.194038345995,28538.139304592198,54661.5383267574,24170.193141271,24170.19496823234,17632.02329966483,17632.02329966483,17632.02329966483,3767.3797184458736,3767.3797184458736,3767.3797184458736,13864.643581218954,13864.643581218954,13864.643581218954,0.0,0.0,0.0,41802.21733801083
2010-12-09,24173.705644360893,33729.92098045882,59933.13342083984,24173.704707349774,24173.70662957743,22720.814091186712,22720.814091186712,22720.814091186712,10563.955785080987,10563.955785080987,10563.955785080987,12156.858306105725,12156.858306105725,12156.858306105725,0.0,0.0,0.0,46894.519735547605
